68,-32,0
68,-32,2
68,-32,4
68,-32,6
68,-32,8
68,-32,10
68,-32,12
68,-32,14
68,-32,16
68,-32,18
68,-32,20
68,-32,22
68,-30,-4
68,-30,-2
68,-30,0
68,-30,2
68,-30,4
68,-30,6
68,-30,8
68,-30,10
68,-30,12
68,-30,14
68,-30,16
68,-30,18
68,-30,22
68,-28,-4
68,-28,-2
68,-28,0
68,-28,2
68,-28,4
68,-28,6
68,-28,8
68,-28,10
68,-28,12
68,-28,14
68,-28,16
68,-28,18
68,-26,-4
68,-26,-2
68,-26,0
68,-26,2
68,-26,4
68,-26,6
68,-26,8
68,-26,10
68,-26,12
68,-26,14
68,-26,16
68,-26,18
68,-26,20
68,-24,-4
68,-24,-2
68,-24,0
68,-24,2
68,-24,4
68,-24,6
68,-24,8
68,-24,10
68,-24,12
68,-24,14
68,-24,16
68,-24,18
68,-22,-4
68,-22,-2
68,-22,0
68,-22,2
68,-22,4
68,-22,6
68,-22,8
68,-22,10
68,-22,12
68,-22,14
68,-22,16
68,-20,-6
68,-20,-4
68,-20,-2
68,-20,0
68,-20,2
68,-20,4
68,-20,6
68,-20,8
68,-20,10
68,-20,12
68,-20,14
68,-18,-6
68,-18,-4
68,-18,-2
68,-18,0
68,-18,2
68,-18,4
68,-18,6
68,-18,8
68,-18,10
68,-18,12
68,-18,14
68,-16,-6
68,-16,-4
68,-16,-2
68,-16,0
68,-16,2
68,-16,4
68,-16,6
68,-16,8
68,-16,10
68,-16,12
68,-14,-8
68,-14,-6
68,-14,-4
68,-14,-2
68,-14,0
68,-14,2
68,-14,4
68,-14,6
68,-14,8
68,-14,10
68,-14,12
68,-12,-8
68,-12,-6
68,-12,-4
68,-12,-2
68,-12,0
68,-12,2
68,-12,4
68,-12,6
68,-12,8
68,-12,10
68,-10,-8
68,-10,-6
68,-10,-4
68,-10,-2
68,-10,0
68,-10,2
68,-10,4
68,-10,6
68,-10,8
68,-8,-4
68,-8,-2
68,-8,0
68,-8,2
68,-8,4
68,-8,6
68,-6,-4
68,-6,-2
68,-6,0
68,-6,2
68,-6,4
68,-6,6
68,-4,-2
68,-4,0
68,-4,2
68,-4,4
66,-54,12
66,-54,14
66,-52,8
66,-52,10
66,-52,12
66,-52,14
66,-52,16
66,-50,6
66,-50,8
66,-50,10
66,-50,12
66,-50,14
66,-50,16
66,-50,18
66,-48,6
66,-48,8
66,-48,10
66,-48,12
66,-48,14
66,-48,16
66,-48,18
66,-48,20
66,-46,6
66,-46,8
66,-46,10
66,-46,12
66,-46,14
66,-46,16
66,-46,18
66,-46,20
66,-46,22
66,-44,6
66,-44,8
66,-44,10
66,-44,12
66,-44,14
66,-44,16
66,-44,18
66,-44,20
66,-44,22
66,-44,24
66,-42,6
66,-42,8
66,-42,10
66,-42,12
66,-42,14
66,-42,16
66,-42,18
66,-42,20
66,-42,22
66,-42,24
66,-40,6
66,-40,8
66,-40,10
66,-40,12
66,-40,14
66,-40,16
66,-40,18
66,-40,20
66,-40,22
66,-40,24
66,-40,26
66,-38,4
66,-38,6
66,-38,8
66,-38,10
66,-38,12
66,-38,14
66,-38,16
66,-38,18
66,-38,20
66,-38,22
66,-38,24
66,-38,26
66,-36,2
66,-36,4
66,-36,6
66,-36,8
66,-36,10
66,-36,12
66,-36,14
66,-36,16
66,-36,18
66,-36,20
66,-36,22
66,-36,24
66,-34,0
66,-34,2
66,-34,4
66,-34,6
66,-34,8
66,-34,10
66,-34,12
66,-34,14
66,-34,16
66,-34,18
66,-34,20
66,-34,22
66,-34,24
66,-32,-2
66,-32,0
66,-32,2
66,-32,4
66,-32,6
66,-32,8
66,-32,10
66,-32,12
66,-32,14
66,-32,16
66,-32,18
66,-32,20
66,-32,22
66,-32,24
66,-30,-4
66,-30,-2
66,-30,0
66,-30,2
66,-30,4
66,-30,6
66,-30,8
66,-30,10
66,-30,12
66,-30,14
66,-30,16
66,-30,18
66,-30,20
66,-30,22
66,-28,-4
66,-28,-2
66,-28,0
66,-28,2
66,-28,4
66,-28,6
66,-28,8
66,-28,10
66,-28,12
66,-28,14
66,-28,16
66,-28,18
66,-26,-4
66,-26,-2
66,-26,0
66,-26,2
66,-26,4
66,-26,6
66,-26,8
66,-26,10
66,-26,12
66,-26,14
66,-26,16
66,-26,18
66,-24,-6
66,-24,-4
66,-24,-2
66,-24,0
66,-24,2
66,-24,4
66,-24,6
66,-24,8
66,-24,10
66,-24,12
66,-24,14
66,-24,16
66,-24,18
66,-22,-6
66,-22,-4
66,-22,-2
66,-22,0
66,-22,2
66,-22,4
66,-22,6
66,-22,8
66,-22,10
66,-22,12
66,-22,14
66,-22,16
66,-20,-6
66,-20,-4
66,-20,-2
66,-20,0
66,-20,2
66,-20,4
66,-20,6
66,-20,8
66,-20,10
66,-20,12
66,-20,14
66,-18,-8
66,-18,-6
66,-18,-4
66,-18,-2
66,-18,0
66,-18,2
66,-18,4
66,-18,6
66,-18,8
66,-18,10
66,-18,12
66,-18,14
66,-16,-8
66,-16,-6
66,-16,-4
66,-16,-2
66,-16,0
66,-16,2
66,-16,4
66,-16,6
66,-16,8
66,-16,10
66,-16,12
66,-14,-8
66,-14,-6
66,-14,-4
66,-14,-2
66,-14,0
66,-14,2
66,-14,4
66,-14,6
66,-14,8
66,-14,10
66,-14,12
66,-12,-8
66,-12,-6
66,-12,-4
66,-12,-2
66,-12,0
66,-12,2
66,-12,4
66,-12,6
66,-12,8
66,-12,10
66,-10,-8
66,-10,-6
66,-10,-4
66,-10,-2
66,-10,0
66,-10,2
66,-10,4
66,-10,6
66,-10,8
66,-10,10
66,-8,-8
66,-8,-6
66,-8,-4
66,-8,-2
66,-8,0
66,-8,2
66,-8,4
66,-8,6
66,-8,8
66,-6,-8
66,-6,-6
66,-6,-4
66,-6,-2
66,-6,0
66,-6,2
66,-6,4
66,-6,6
66,-6,8
66,-4,-8
66,-4,-6
66,-4,-4
66,-4,-2
66,-4,0
66,-4,2
66,-4,4
66,-4,6
66,-2,-10
66,-2,-6
66,-2,-4
66,-2,-2
66,-2,0
66,-2,2
66,-2,4
66,-2,6
66,0,-4
66,0,-2
66,0,0
66,0,2
66,0,4
66,2,-4
66,2,-2
66,2,0
66,2,2
64,-58,14
64,-58,16
64,-56,12
64,-56,14
64,-56,16
64,-54,8
64,-54,10
64,-54,12
64,-54,14
64,-54,16
64,-54,18
64,-52,6
64,-52,8
64,-52,10
64,-52,12
64,-52,14
64,-52,16
64,-52,18
64,-52,20
64,-50,4
64,-50,6
64,-50,8
64,-50,10
64,-50,12
64,-50,14
64,-50,16
64,-50,18
64,-50,20
64,-48,6
64,-48,8
64,-48,10
64,-48,12
64,-48,14
64,-48,16
64,-48,18
64,-48,20
64,-48,22
64,-46,6
64,-46,8
64,-46,10
64,-46,12
64,-46,14
64,-46,16
64,-46,18
64,-46,20
64,-46,22
64,-46,24
64,-44,6
64,-44,8
64,-44,10
64,-44,12
64,-44,14
64,-44,16
64,-44,18
64,-44,20
64,-44,22
64,-44,24
64,-42,4
64,-42,6
64,-42,8
64,-42,10
64,-42,12
64,-42,14
64,-42,16
64,-42,18
64,-42,20
64,-42,22
64,-42,24
64,-42,26
64,-42,32
64,-42,34
64,-42,36
64,-42,38
64,-42,40
64,-40,4
64,-40,6
64,-40,8
64,-40,10
64,-40,12
64,-40,14
64,-40,16
64,-40,18
64,-40,20
64,-40,22
64,-40,24
64,-40,26
64,-40,38
64,-40,40
64,-40,42
64,-40,44
64,-38,4
64,-38,6
64,-38,8
64,-38,10
64,-38,12
64,-38,14
64,-38,16
64,-38,18
64,-38,20
64,-38,22
64,-38,24
64,-38,26
64,-38,38
64,-38,40
64,-38,42
64,-38,44
64,-38,46
64,-36,0
64,-36,2
64,-36,4
64,-36,6
64,-36,8
64,-36,10
64,-36,12
64,-36,14
64,-36,16
64,-36,18
64,-36,20
64,-36,22
64,-36,24
64,-36,26
64,-36,38
64,-36,40
64,-36,42
64,-36,44
64,-36,46
64,-34,-2
64,-34,0
64,-34,2
64,-34,4
64,-34,6
64,-34,8
64,-34,10
64,-34,12
64,-34,14
64,-34,16
64,-34,18
64,-34,20
64,-34,22
64,-34,24
64,-34,38
64,-34,40
64,-34,42
64,-34,44
64,-34,46
64,-34,48
64,-32,-2
64,-32,0
64,-32,2
64,-32,4
64,-32,6
64,-32,8
64,-32,10
64,-32,12
64,-32,14
64,-32,16
64,-32,18
64,-32,20
64,-32,22
64,-32,24
64,-32,38
64,-32,40
64,-32,42
64,-32,44
64,-32,46
64,-30,-4
64,-30,-2
64,-30,0
64,-30,2
64,-30,4
64,-30,6
64,-30,8
64,-30,10
64,-30,12
64,-30,14
64,-30,16
64,-30,18
64,-30,20
64,-30,22
64,-30,40
64,-30,42
64,-30,44
64,-28,-4
64,-28,-2
64,-28,0
64,-28,2
64,-28,4
64,-28,6
64,-28,8
64,-28,10
64,-28,12
64,-28,14
64,-28,16
64,-28,42
64,-28,44
64,-26,-4
64,-26,-2
64,-26,0
64,-26,2
64,-26,4
64,-26,6
64,-26,8
64,-26,10
64,-26,12
64,-26,14
64,-26,16
64,-26,42
64,-26,44
64,-24,-6
64,-24,-4
64,-24,-2
64,-24,0
64,-24,2
64,-24,4
64,-24,6
64,-24,8
64,-24,10
64,-24,12
64,-24,14
64,-24,40
64,-24,42
64,-22,-6
64,-22,-4
64,-22,-2
64,-22,0
64,-22,2
64,-22,4
64,-22,6
64,-22,8
64,-22,10
64,-22,12
64,-22,14
64,-22,38
64,-20,-6
64,-20,-4
64,-20,-2
64,-20,0
64,-20,2
64,-20,4
64,-20,6
64,-20,8
64,-20,10
64,-20,12
64,-20,14
64,-18,-8
64,-18,-6
64,-18,-4
64,-18,-2
64,-18,0
64,-18,2
64,-18,4
64,-18,6
64,-18,8
64,-18,10
64,-18,12
64,-18,14
64,-16,-8
64,-16,-6
64,-16,-4
64,-16,-2
64,-16,0
64,-16,2
64,-16,4
64,-16,6
64,-16,8
64,-16,10
64,-16,12
64,-14,-8
64,-14,-6
64,-14,-4
64,-14,-2
64,-14,0
64,-14,2
64,-14,4
64,-14,6
64,-14,8
64,-14,10
64,-14,12
64,-12,-8
64,-12,-6
64,-12,-4
64,-12,-2
64,-12,0
64,-12,2
64,-12,4
64,-12,6
64,-12,8
64,-12,10
64,-10,-10
64,-10,-8
64,-10,-6
64,-10,-4
64,-10,-2
64,-10,0
64,-10,2
64,-10,4
64,-10,6
64,-10,8
64,-10,10
64,-8,-10
64,-8,-8
64,-8,-6
64,-8,-4
64,-8,-2
64,-8,0
64,-8,2
64,-8,4
64,-8,6
64,-8,8
64,-6,-10
64,-6,-8
64,-6,-6
64,-6,-4
64,-6,-2
64,-6,0
64,-6,2
64,-6,4
64,-6,6
64,-6,8
64,-4,-10
64,-4,-8
64,-4,-6
64,-4,-4
64,-4,-2
64,-4,0
64,-4,2
64,-4,4
64,-4,6
64,-4,8
64,-2,-10
64,-2,-8
64,-2,-6
64,-2,-4
64,-2,-2
64,-2,0
64,-2,2
64,-2,4
64,-2,6
64,0,-10
64,0,-8
64,0,-6
64,0,-4
64,0,-2
64,0,0
64,0,2
64,0,4
64,2,-12
64,2,-8
64,2,-6
64,2,-4
64,2,-2
64,2,0
64,2,2
64,4,-14
64,4,-6
64,4,-4
64,4,-2
64,4,0
64,6,-6
64,6,-4
64,6,-2
62,-60,4
62,-60,6
62,-60,8
62,-60,10
62,-60,12
62,-60,14
62,-58,6
62,-58,8
62,-58,10
62,-58,12
62,-58,14
62,-58,16
62,-58,18
62,-56,6
62,-56,8
62,-56,10
62,-56,12
62,-56,14
62,-56,16
62,-56,18
62,-56,20
62,-54,8
62,-54,10
62,-54,12
62,-54,14
62,-54,16
62,-54,18
62,-54,20
62,-52,4
62,-52,6
62,-52,8
62,-52,10
62,-52,12
62,-52,14
62,-52,16
62,-52,18
62,-52,20
62,-50,4
62,-50,6
62,-50,8
62,-50,10
62,-50,12
62,-50,14
62,-50,16
62,-50,18
62,-50,20
62,-50,22
62,-48,4
62,-48,6
62,-48,8
62,-48,10
62,-48,12
62,-48,14
62,-48,16
62,-48,18
62,-48,20
62,-48,22
62,-46,6
62,-46,8
62,-46,10
62,-46,12
62,-46,14
62,-46,16
62,-46,18
62,-46,20
62,-46,22
62,-46,24
62,-46,44
62,-44,6
62,-44,8
62,-44,10
62,-44,12
62,-44,14
62,-44,16
62,-44,18
62,-44,20
62,-44,22
62,-44,24
62,-44,26
62,-44,32
62,-44,34
62,-44,36
62,-44,38
62,-44,40
62,-44,42
62,-44,44
62,-44,46
62,-42,4
62,-42,6
62,-42,8
62,-42,10
62,-42,12
62,-42,14
62,-42,16
62,-42,18
62,-42,20
62,-42,22
62,-42,24
62,-42,26
62,-42,28
62,-42,32
62,-42,34
62,-42,36
62,-42,38
62,-42,40
62,-42,42
62,-42,44
62,-42,46
62,-42,48
62,-40,2
62,-40,4
62,-40,6
62,-40,8
62,-40,10
62,-40,12
62,-40,14
62,-40,16
62,-40,18
62,-40,20
62,-40,22
62,-40,24
62,-40,26
62,-40,36
62,-40,38
62,-40,40
62,-40,42
62,-40,44
62,-40,46
62,-40,48
62,-38,0
62,-38,2
62,-38,4
62,-38,6
62,-38,8
62,-38,10
62,-38,12
62,-38,14
62,-38,16
62,-38,18
62,-38,20
62,-38,22
62,-38,24
62,-38,26
62,-38,36
62,-38,38
62,-38,40
62,-38,42
62,-38,44
62,-38,46
62,-38,48
62,-36,-2
62,-36,0
62,-36,2
62,-36,4
62,-36,6
62,-36,8
62,-36,10
62,-36,12
62,-36,14
62,-36,16
62,-36,18
62,-36,20
62,-36,22
62,-36,24
62,-36,26
62,-36,36
62,-36,38
62,-36,40
62,-36,42
62,-36,44
62,-36,46
62,-36,48
62,-36,50
62,-34,-2
62,-34,0
62,-34,2
62,-34,4
62,-34,6
62,-34,8
62,-34,10
62,-34,12
62,-34,14
62,-34,16
62,-34,18
62,-34,20
62,-34,22
62,-34,36
62,-34,38
62,-34,40
62,-34,42
62,-34,44
62,-34,46
62,-34,48
62,-34,50
62,-32,-4
62,-32,-2
62,-32,0
62,-32,2
62,-32,4
62,-32,6
62,-32,8
62,-32,10
62,-32,12
62,-32,14
62,-32,18
62,-32,20
62,-32,38
62,-32,40
62,-32,42
62,-32,44
62,-32,46
62,-32,48
62,-32,50
62,-30,-4
62,-30,-2
62,-30,0
62,-30,2
62,-30,4
62,-30,6
62,-30,8
62,-30,10
62,-30,12
62,-30,40
62,-30,42
62,-30,44
62,-30,46
62,-30,48
62,-30,50
62,-28,-4
62,-28,-2
62,-28,0
62,-28,2
62,-28,4
62,-28,6
62,-28,8
62,-28,10
62,-28,12
62,-28,14
62,-28,40
62,-28,42
62,-28,44
62,-28,46
62,-28,48
62,-28,50
62,-26,-4
62,-26,-2
62,-26,0
62,-26,2
62,-26,4
62,-26,6
62,-26,8
62,-26,10
62,-26,12
62,-26,14
62,-26,40
62,-26,42
62,-26,44
62,-26,46
62,-26,48
62,-24,-6
62,-24,-4
62,-24,-2
62,-24,0
62,-24,2
62,-24,4
62,-24,6
62,-24,8
62,-24,10
62,-24,12
62,-24,14
62,-24,42
62,-24,44
62,-24,46
62,-22,-6
62,-22,-4
62,-22,-2
62,-22,0
62,-22,2
62,-22,4
62,-22,6
62,-22,8
62,-22,10
62,-22,12
62,-22,14
62,-20,-8
62,-20,-6
62,-20,-4
62,-20,-2
62,-20,0
62,-20,2
62,-20,4
62,-20,6
62,-20,8
62,-20,10
62,-20,12
62,-20,14
62,-18,-8
62,-18,-6
62,-18,-4
62,-18,-2
62,-18,0
62,-18,2
62,-18,4
62,-18,10
62,-18,12
62,-16,-8
62,-16,-6
62,-16,-4
62,-16,-2
62,-16,0
62,-16,2
62,-16,4
62,-16,6
62,-16,8
62,-16,10
62,-16,12
62,-14,-10
62,-14,-8
62,-14,-6
62,-14,-4
62,-14,-2
62,-14,0
62,-14,2
62,-14,4
62,-14,6
62,-14,8
62,-14,10
62,-12,-10
62,-12,-8
62,-12,-6
62,-12,-4
62,-12,-2
62,-12,0
62,-12,2
62,-12,4
62,-12,6
62,-12,8
62,-12,10
62,-10,-10
62,-10,-8
62,-10,-6
62,-10,-4
62,-10,-2
62,-10,0
62,-10,2
62,-10,4
62,-10,6
62,-10,8
62,-10,10
62,-8,-10
62,-8,-8
62,-8,-6
62,-8,-4
62,-8,-2
62,-8,0
62,-8,2
62,-8,4
62,-8,6
62,-8,8
62,-6,-12
62,-6,-10
62,-6,-8
62,-6,-6
62,-6,-4
62,-6,-2
62,-6,0
62,-6,2
62,-6,4
62,-6,6
62,-4,-12
62,-4,-10
62,-4,-8
62,-4,-6
62,-4,-4
62,-4,-2
62,-4,0
62,-4,2
62,-4,4
62,-4,6
62,-2,-14
62,-2,-12
62,-2,-10
62,-2,-8
62,-2,-6
62,-2,-4
62,-2,-2
62,-2,0
62,-2,2
62,-2,4
62,-2,6
62,0,-14
62,0,-12
62,0,-10
62,0,-8
62,0,-6
62,0,-4
62,0,-2
62,0,0
62,0,2
62,0,4
62,2,-14
62,2,-12
62,2,-10
62,2,-8
62,2,-6
62,2,-4
62,2,-2
62,2,0
62,2,2
62,4,-14
62,4,-12
62,4,-10
62,4,-8
62,4,-6
62,4,-4
62,4,-2
62,4,0
62,6,-14
62,6,-12
62,6,-10
62,6,-8
62,6,-6
62,6,-4
62,6,-2
62,6,0
62,8,-12
62,8,-10
62,8,-8
62,8,-6
60,-64,2
60,-64,4
60,-64,6
60,-64,10
60,-64,12
60,-64,14
60,-64,16
60,-62,2
60,-62,4
60,-62,6
60,-62,8
60,-62,10
60,-62,12
60,-62,14
60,-62,16
60,-60,2
60,-60,4
60,-60,6
60,-60,8
60,-60,10
60,-60,12
60,-60,14
60,-60,16
60,-60,18
60,-58,2
60,-58,4
60,-58,6
60,-58,8
60,-58,10
60,-58,12
60,-58,14
60,-58,16
60,-58,18
60,-56,2
60,-56,4
60,-56,6
60,-56,8
60,-56,10
60,-56,12
60,-56,14
60,-56,16
60,-56,18
60,-56,20
60,-54,8
60,-54,10
60,-54,12
60,-54,14
60,-54,16
60,-54,18
60,-54,20
60,-52,8
60,-52,10
60,-52,12
60,-52,14
60,-52,16
60,-52,18
60,-52,20
60,-52,22
60,-50,4
60,-50,6
60,-50,8
60,-50,10
60,-50,12
60,-50,14
60,-50,16
60,-50,18
60,-50,20
60,-50,22
60,-48,4
60,-48,6
60,-48,8
60,-48,10
60,-48,12
60,-48,14
60,-48,16
60,-48,18
60,-48,20
60,-48,22
60,-48,40
60,-46,6
60,-46,8
60,-46,10
60,-46,12
60,-46,14
60,-46,16
60,-46,18
60,-46,20
60,-46,22
60,-46,24
60,-46,38
60,-46,42
60,-46,44
60,-46,46
60,-46,48
60,-44,8
60,-44,10
60,-44,12
60,-44,14
60,-44,16
60,-44,18
60,-44,20
60,-44,22
60,-44,24
60,-44,26
60,-44,36
60,-44,38
60,-44,40
60,-44,42
60,-44,44
60,-44,46
60,-44,48
60,-44,50
60,-42,4
60,-42,6
60,-42,8
60,-42,10
60,-42,12
60,-42,14
60,-42,16
60,-42,18
60,-42,20
60,-42,22
60,-42,24
60,-42,26
60,-42,28
60,-42,34
60,-42,36
60,-42,38
60,-42,40
60,-42,42
60,-42,44
60,-42,46
60,-42,48
60,-42,50
60,-40,2
60,-40,4
60,-40,6
60,-40,8
60,-40,10
60,-40,12
60,-40,14
60,-40,16
60,-40,18
60,-40,20
60,-40,22
60,-40,24
60,-40,26
60,-40,34
60,-40,36
60,-40,38
60,-40,40
60,-40,42
60,-40,44
60,-40,46
60,-40,48
60,-40,50
60,-38,0
60,-38,2
60,-38,4
60,-38,6
60,-38,8
60,-38,10
60,-38,12
60,-38,14
60,-38,16
60,-38,18
60,-38,20
60,-38,22
60,-38,24
60,-38,26
60,-38,36
60,-38,38
60,-38,40
60,-38,42
60,-38,44
60,-38,46
60,-38,48
60,-38,50
60,-38,52
60,-36,-2
60,-36,0
60,-36,2
60,-36,4
60,-36,6
60,-36,8
60,-36,10
60,-36,12
60,-36,14
60,-36,16
60,-36,18
60,-36,20
60,-36,36
60,-36,38
60,-36,40
60,-36,42
60,-36,44
60,-36,46
60,-36,48
60,-36,50
60,-36,52
60,-34,-4
60,-34,-2
60,-34,0
60,-34,2
60,-34,4
60,-34,6
60,-34,8
60,-34,10
60,-34,12
60,-34,36
60,-34,38
60,-34,40
60,-34,42
60,-34,44
60,-34,46
60,-34,48
60,-34,50
60,-34,52
60,-32,-4
60,-32,-2
60,-32,0
60,-32,2
60,-32,4
60,-32,6
60,-32,8
60,-32,10
60,-32,38
60,-32,40
60,-32,42
60,-32,44
60,-32,46
60,-32,48
60,-32,50
60,-32,52
60,-30,-4
60,-30,-2
60,-30,0
60,-30,2
60,-30,4
60,-30,6
60,-30,8
60,-30,10
60,-30,12
60,-30,14
60,-30,38
60,-30,40
60,-30,42
60,-30,44
60,-30,46
60,-30,48
60,-30,50
60,-30,52
60,-28,-6
60,-28,-4
60,-28,-2
60,-28,0
60,-28,2
60,-28,4
60,-28,6
60,-28,8
60,-28,10
60,-28,12
60,-28,36
60,-28,38
60,-28,40
60,-28,42
60,-28,44
60,-28,46
60,-28,48
60,-28,50
60,-26,-4
60,-26,-2
60,-26,0
60,-26,2
60,-26,4
60,-26,6
60,-26,8
60,-26,10
60,-26,12
60,-26,40
60,-26,42
60,-26,44
60,-26,46
60,-26,48
60,-26,50
60,-24,-6
60,-24,-4
60,-24,-2
60,-24,0
60,-24,2
60,-24,4
60,-24,6
60,-24,8
60,-24,10
60,-24,12
60,-24,46
60,-24,48
60,-24,50
60,-22,-6
60,-22,-4
60,-22,-2
60,-22,0
60,-22,2
60,-22,4
60,-22,6
60,-22,8
60,-22,10
60,-22,12
60,-22,14
60,-20,-8
60,-20,-6
60,-20,-4
60,-20,-2
60,-20,0
60,-20,2
60,-20,4
60,-20,6
60,-20,8
60,-20,10
60,-20,12
60,-18,-8
60,-18,-6
60,-18,-4
60,-18,-2
60,-18,0
60,-18,2
60,-18,4
60,-18,8
60,-18,10
60,-18,12
60,-16,-8
60,-16,-6
60,-16,-4
60,-16,-2
60,-16,0
60,-16,2
60,-16,4
60,-16,6
60,-16,8
60,-16,10
60,-14,-10
60,-14,-8
60,-14,-6
60,-14,-4
60,-14,-2
60,-14,0
60,-14,2
60,-14,4
60,-14,6
60,-14,8
60,-14,10
60,-12,-10
60,-12,-8
60,-12,-6
60,-12,-4
60,-12,-2
60,-12,0
60,-12,2
60,-12,4
60,-12,6
60,-12,8
60,-10,-10
60,-10,-8
60,-10,-6
60,-10,-4
60,-10,-2
60,-10,0
60,-10,2
60,-10,4
60,-10,6
60,-10,8
60,-8,-10
60,-8,-8
60,-8,-6
60,-8,-4
60,-8,-2
60,-8,0
60,-8,2
60,-8,4
60,-8,6
60,-8,8
60,-6,-12
60,-6,-10
60,-6,-8
60,-6,-6
60,-6,-4
60,-6,-2
60,-6,0
60,-6,2
60,-6,4
60,-6,6
60,-4,-14
60,-4,-12
60,-4,-10
60,-4,-8
60,-4,-6
60,-4,-4
60,-4,-2
60,-4,0
60,-4,2
60,-4,4
60,-4,6
60,-2,-14
60,-2,-12
60,-2,-10
60,-2,-8
60,-2,-6
60,-2,-4
60,-2,-2
60,-2,0
60,-2,2
60,-2,4
60,0,-16
60,0,-14
60,0,-12
60,0,-10
60,0,-8
60,0,-6
60,0,-4
60,0,-2
60,0,0
60,0,2
60,0,4
60,2,-16
60,2,-14
60,2,-12
60,2,-10
60,2,-8
60,2,-6
60,2,-4
60,2,-2
60,2,0
60,2,2
60,4,-16
60,4,-14
60,4,-12
60,4,-10
60,4,-8
60,4,-6
60,4,-4
60,4,-2
60,4,0
60,6,-16
60,6,-14
60,6,-12
60,6,-10
60,6,-8
60,6,-6
60,6,-4
60,8,-16
60,8,-14
60,8,-12
60,8,-10
60,8,-8
60,8,-6
60,10,-14
60,10,-12
60,10,-10
60,12,-14
60,12,-12
60,12,-10
60,14,-12
58,-68,0
58,-68,2
58,-68,4
58,-68,6
58,-68,8
58,-68,10
58,-68,12
58,-68,14
58,-66,-4
58,-66,-2
58,-66,0
58,-66,2
58,-66,4
58,-66,6
58,-66,8
58,-66,10
58,-66,12
58,-66,14
58,-66,16
58,-64,-4
58,-64,-2
58,-64,0
58,-64,2
58,-64,4
58,-64,6
58,-64,8
58,-64,10
58,-64,12
58,-64,14
58,-64,16
58,-64,18
58,-62,-4
58,-62,-2
58,-62,0
58,-62,2
58,-62,4
58,-62,6
58,-62,8
58,-62,10
58,-62,12
58,-62,14
58,-62,16
58,-62,18
58,-60,0
58,-60,2
58,-60,4
58,-60,6
58,-60,8
58,-60,10
58,-60,12
58,-60,14
58,-60,16
58,-60,18
58,-58,0
58,-58,2
58,-58,4
58,-58,6
58,-58,8
58,-58,10
58,-58,12
58,-58,14
58,-58,16
58,-58,18
58,-58,20
58,-58,30
58,-56,2
58,-56,4
58,-56,6
58,-56,8
58,-56,10
58,-56,12
58,-56,14
58,-56,16
58,-56,18
58,-56,20
58,-56,22
58,-54,4
58,-54,6
